Time_s,GS_ROM,GS_SVA,GS_MAU,GS_REU,Total_Throughput_Gbps,Active_ISL_Links,Active_SGL_Links
11120.0,779.4278706305539,1.357631572578413,616.0629332381314,370.52495208869925,1767.373387529963,65,6
11130.0,779.7342689137463,1.3490159528893149,616.0629557163566,370.5249510127101,1767.6711915957023,65,6
11140.0,780.0349503105111,1.3256807623453675,616.0629782061764,370.52494992291133,1767.9485592019441,65,6
11150.0,780.3299242401922,1.2882354733301293,616.0630007075606,370.52494881928146,1768.2061092403644,65,6
11160.0,780.6192037395031,1.2376569786898715,616.0630232204728,370.5249477017955,1768.4448316404612,65,6
11170.0,780.9028051448531,1.1752571172878181,616.0630457449352,370.52494657043235,1768.6660545775085,65,6
11180.0,781.1807477943768,1.1026393436771114,616.0630682808707,370.5249454251682,1768.8714008440925,65,6
11190.0,781.4530537490334,1.0216462332528036,616.0630908282956,370.5249442659706,1769.0627350765524,65,6
11200.0,781.7197475311432,0.9342996827085053,616.0631133871868,370.5249430928449,1769.2421036938836,65,6
11210.0,781.9808558796981,0.8427356800949319,616.0631359575522,370.5249419057408,1769.411669423086,65,6
11220.0,782.2364075212647,0.7491354211462103,616.063158539316,370.52494070464485,1769.5736421863717,65,6
11230.0,782.4864329555835,0.6556544101403735,616.0631811324935,370.52493948955276,1769.73020798777,65,6
11240.0,782.7309642549918,0.564351098787705,616.0632037370546,370.52493826038375,1769.8834573512177,65,6
11250.0,782.9700348767933,0.477116691331046,616.0632263530018,370.5249370171741,1770.0353149383004,65,6
11260.0,783.2036794878238,0.3956080760199308,616.063248980292,370.52493575988,1770.1874723040157,65,6
11270.0,783.4319338004528,0.3211864912316723,616.0632716189335,370.5249344884794,1770.3413263990974,67,6
11280.0,783.6548344192774,0.2548654734236729,616.06329426887,370.52493320294093,1770.4979273645117,67,6
11290.0,783.8724186979159,0.1972726981079681,616.0633169300904,370.5249319032583,1770.6579402293726,67,6
11300.0,784.0847246052181,0.1486311582188541,616.0633396025979,370.5249305894017,1770.8216259554365,67,6
11310.0,784.2917906003278,0.10876517655709861,616.0633622863548,370.52492926135756,1770.9888473245974,67,6
11320.0,784.4936555160258,0.07713537849039782,616.063384981358,370.5249279190729,1771.1591037949472,67,6
11330.0,784.6903584498939,0.05290348453400357,616.0634076875887,370.5249265625647,1771.331596184581,67,6
